Entity,Date,Cases,Deaths,Daily tests,iso_alpha,month
Vietnam,2020-02-16,16.0,0.0,10.0,VNM,2
Canada,2020-02-16,8.0,0.0,0.0,CAN,2
Sri Lanka,2020-02-16,1.0,0.0,0.0,LKA,2
Japan,2020-02-16,52.0,1.0,0.0,JPN,2
Belgium,2020-02-16,1.0,0.0,0.0,BEL,2
Israel,2020-02-16,0.0,0.0,23.0,ISR,2
Australia,2020-02-16,15.0,0.0,0.0,AUS,2
United Kingdom,2020-02-16,10.0,0.0,0.0,GBR,2
United States,2020-02-16,15.0,0.0,0.0,USA,2
Philippines,2020-02-16,3.0,1.0,0.0,PHL,2
Mexico,2020-02-16,3.0,0.0,104.0,MEX,2
India,2020-02-16,3.0,0.0,0.0,IND,2
Belgium,2020-02-17,1.0,0.0,0.0,BEL,2
Malaysia,2020-02-17,22.0,0.0,101.0,MYS,2
Italy,2020-02-17,3.0,0.0,0.0,ITA,2
Thailand,2020-02-17,34.0,0.0,125.0,THA,2
Finland,2020-02-17,1.0,0.0,0.0,FIN,2
Nepal,2020-02-17,1.0,0.0,0.0,NPL,2
India,2020-02-17,3.0,0.0,0.0,IND,2
United States,2020-02-17,15.0,0.0,0.0,USA,2
Sri Lanka,2020-02-17,1.0,0.0,0.0,LKA,2
Guatemala,2020-02-17,0.0,0.0,1.0,GTM,2
Sweden,2020-02-17,1.0,0.0,0.0,SWE,2
Philippines,2020-02-17,3.0,1.0,0.0,PHL,2
Canada,2020-02-17,8.0,0.0,0.0,CAN,2
United Kingdom,2020-02-17,10.0,0.0,0.0,GBR,2
France,2020-02-17,12.0,1.0,0.0,FRA,2
Mexico,2020-02-17,3.0,0.0,247.0,MEX,2
Vietnam,2020-02-17,16.0,0.0,33.0,VNM,2
Australia,2020-02-17,15.0,0.0,0.0,AUS,2
Israel,2020-02-17,0.0,0.0,41.0,ISR,2
Czech Republic,2020-02-17,0.0,0.0,2.0,CZE,2
Denmark,2020-02-17,0.0,0.0,1.0,DNK,2
Japan,2020-02-17,59.0,1.0,0.0,JPN,2
Canada,2020-02-18,8.0,0.0,0.0,CAN,2
Japan,2020-02-18,59.0,1.0,0.0,JPN,2
United States,2020-02-18,15.0,0.0,0.0,USA,2
Nepal,2020-02-18,1.0,0.0,0.0,NPL,2
Belgium,2020-02-18,1.0,0.0,0.0,BEL,2
Australia,2020-02-18,15.0,0.0,0.0,AUS,2
United Kingdom,2020-02-18,10.0,0.0,0.0,GBR,2
Israel,2020-02-18,0.0,0.0,46.0,ISR,2
Malaysia,2020-02-18,22.0,0.0,40.0,MYS,2
Denmark,2020-02-18,0.0,0.0,2.0,DNK,2
Sri Lanka,2020-02-18,1.0,0.0,1.0,LKA,2
Philippines,2020-02-18,3.0,1.0,0.0,PHL,2
Italy,2020-02-18,3.0,0.0,0.0,ITA,2
Mexico,2020-02-18,3.0,0.0,245.0,MEX,2
Switzerland,2020-02-18,0.0,0.0,9.0,CHE,2
Thailand,2020-02-18,35.0,0.0,124.0,THA,2
Sweden,2020-02-18,1.0,0.0,0.0,SWE,2
Vietnam,2020-02-18,16.0,0.0,26.0,VNM,2
Finland,2020-02-18,1.0,0.0,0.0,FIN,2
India,2020-02-18,3.0,0.0,0.0,IND,2
France,2020-02-18,12.0,1.0,0.0,FRA,2
France,2020-02-19,12.0,1.0,0.0,FRA,2
Japan,2020-02-19,66.0,1.0,0.0,JPN,2
Finland,2020-02-19,1.0,0.0,0.0,FIN,2
Sri Lanka,2020-02-19,1.0,0.0,0.0,LKA,2
Sweden,2020-02-19,1.0,0.0,0.0,SWE,2
Australia,2020-02-19,15.0,0.0,0.0,AUS,2
Switzerland,2020-02-19,0.0,0.0,14.0,CHE,2
Belgium,2020-02-19,1.0,0.0,0.0,BEL,2
United States,2020-02-19,15.0,0.0,0.0,USA,2
Nepal,2020-02-19,1.0,0.0,175.0,NPL,2
Italy,2020-02-19,3.0,0.0,0.0,ITA,2
India,2020-02-19,3.0,0.0,0.0,IND,2
Mexico,2020-02-19,3.0,0.0,181.0,MEX,2
Canada,2020-02-19,8.0,0.0,0.0,CAN,2
United Kingdom,2020-02-19,10.0,0.0,0.0,GBR,2
Denmark,2020-02-19,0.0,0.0,3.0,DNK,2
Malaysia,2020-02-19,22.0,0.0,0.0,MYS,2
Philippines,2020-02-19,3.0,1.0,0.0,PHL,2
Thailand,2020-02-19,35.0,0.0,188.0,THA,2
Vietnam,2020-02-19,16.0,0.0,30.0,VNM,2
Israel,2020-02-19,0.0,0.0,34.0,ISR,2
Philippines,2020-02-20,3.0,1.0,0.0,PHL,2
Finland,2020-02-20,1.0,0.0,0.0,FIN,2
Mexico,2020-02-20,3.0,0.0,172.0,MEX,2
Sweden,2020-02-20,1.0,0.0,0.0,SWE,2
Denmark,2020-02-20,0.0,0.0,2.0,DNK,2
Vietnam,2020-02-20,16.0,0.0,21.0,VNM,2
Sri Lanka,2020-02-20,1.0,0.0,1.0,LKA,2
United Kingdom,2020-02-20,10.0,0.0,0.0,GBR,2
Canada,2020-02-20,8.0,0.0,0.0,CAN,2
Israel,2020-02-20,0.0,0.0,29.0,ISR,2
Iran,2020-02-20,2.0,2.0,0.0,IRN,2
Australia,2020-02-20,15.0,0.0,0.0,AUS,2
Italy,2020-02-20,3.0,0.0,0.0,ITA,2
South Africa,2020-02-20,0.0,0.0,11.0,ZAF,2
Malaysia,2020-02-20,22.0,0.0,0.0,MYS,2
Thailand,2020-02-20,35.0,0.0,193.0,THA,2
Switzerland,2020-02-20,0.0,0.0,10.0,CHE,2
India,2020-02-20,3.0,0.0,0.0,IND,2
United States,2020-02-20,15.0,0.0,0.0,USA,2
Belgium,2020-02-20,1.0,0.0,0.0,BEL,2
Nepal,2020-02-20,1.0,0.0,2.0,NPL,2
Japan,2020-02-20,84.0,1.0,0.0,JPN,2
France,2020-02-20,12.0,1.0,0.0,FRA,2
Sri Lanka,2020-02-21,1.0,0.0,0.0,LKA,2
Canada,2020-02-21,9.0,0.0,0.0,CAN,2
Nepal,2020-02-21,1.0,0.0,0.0,NPL,2
Malaysia,2020-02-21,22.0,0.0,88.0,MYS,2
India,2020-02-21,3.0,0.0,0.0,IND,2
United Kingdom,2020-02-21,10.0,0.0,0.0,GBR,2
Thailand,2020-02-21,35.0,0.0,190.0,THA,2
United States,2020-02-21,16.0,0.0,0.0,USA,2
Iran,2020-02-21,5.0,2.0,0.0,IRN,2
Australia,2020-02-21,17.0,0.0,0.0,AUS,2
Italy,2020-02-21,3.0,0.0,0.0,ITA,2
France,2020-02-21,12.0,1.0,0.0,FRA,2
Vietnam,2020-02-21,16.0,0.0,25.0,VNM,2
Philippines,2020-02-21,3.0,1.0,0.0,PHL,2
Switzerland,2020-02-21,0.0,0.0,13.0,CHE,2
Mexico,2020-02-21,3.0,0.0,128.0,MEX,2
Belgium,2020-02-21,1.0,0.0,0.0,BEL,2
Finland,2020-02-21,1.0,0.0,0.0,FIN,2
Israel,2020-02-21,0.0,0.0,28.0,ISR,2
Sweden,2020-02-21,1.0,0.0,0.0,SWE,2
Japan,2020-02-21,93.0,1.0,0.0,JPN,2
Finland,2020-02-22,1.0,0.0,0.0,FIN,2
United States,2020-02-22,35.0,0.0,0.0,USA,2
Iran,2020-02-22,18.0,4.0,0.0,IRN,2
France,2020-02-22,12.0,1.0,0.0,FRA,2
Italy,2020-02-22,17.0,0.0,0.0,ITA,2
Australia,2020-02-22,21.0,0.0,0.0,AUS,2
Belgium,2020-02-22,1.0,0.0,0.0,BEL,2
Malaysia,2020-02-22,22.0,0.0,0.0,MYS,2
Vietnam,2020-02-22,16.0,0.0,22.0,VNM,2
Israel,2020-02-22,1.0,0.0,13.0,ISR,2
India,2020-02-22,3.0,0.0,0.0,IND,2
Japan,2020-02-22,105.0,1.0,0.0,JPN,2
Philippines,2020-02-22,3.0,1.0,0.0,PHL,2
Sweden,2020-02-22,1.0,0.0,0.0,SWE,2
Sri Lanka,2020-02-22,1.0,0.0,0.0,LKA,2
Switzerland,2020-02-22,0.0,0.0,2.0,CHE,2
Denmark,2020-02-22,0.0,0.0,1.0,DNK,2
United Kingdom,2020-02-22,10.0,0.0,0.0,GBR,2
Canada,2020-02-22,9.0,0.0,0.0,CAN,2
Thailand,2020-02-22,35.0,0.0,180.0,THA,2
Nepal,2020-02-22,1.0,0.0,0.0,NPL,2
Mexico,2020-02-22,3.0,0.0,51.0,MEX,2
Italy,2020-02-23,79.0,2.0,0.0,ITA,2
Iran,2020-02-23,28.0,5.0,0.0,IRN,2
Mexico,2020-02-23,4.0,0.0,105.0,MEX,2
Czech Republic,2020-02-23,0.0,0.0,3.0,CZE,2
Canada,2020-02-23,9.0,0.0,0.0,CAN,2
India,2020-02-23,3.0,0.0,0.0,IND,2
United Kingdom,2020-02-23,11.0,0.0,0.0,GBR,2
United States,2020-02-23,35.0,0.0,0.0,USA,2
Switzerland,2020-02-23,0.0,0.0,5.0,CHE,2
Nepal,2020-02-23,1.0,0.0,0.0,NPL,2
Morocco,2020-02-23,0.0,0.0,1.0,MAR,2
Philippines,2020-02-23,3.0,1.0,0.0,PHL,2
Belgium,2020-02-23,1.0,0.0,0.0,BEL,2
Israel,2020-02-23,1.0,0.0,56.0,ISR,2
Thailand,2020-02-23,35.0,0.0,255.0,THA,2
Australia,2020-02-23,22.0,0.0,0.0,AUS,2
Sweden,2020-02-23,1.0,0.0,0.0,SWE,2
Finland,2020-02-23,1.0,0.0,0.0,FIN,2
Malaysia,2020-02-23,22.0,0.0,0.0,MYS,2
France,2020-02-23,12.0,1.0,0.0,FRA,2
Sri Lanka,2020-02-23,1.0,0.0,0.0,LKA,2
Japan,2020-02-23,132.0,1.0,0.0,JPN,2
Vietnam,2020-02-23,16.0,0.0,0.0,VNM,2
United States,2020-02-24,35.0,0.0,0.0,USA,2
Thailand,2020-02-24,35.0,0.0,351.0,THA,2
Israel,2020-02-24,2.0,0.0,75.0,ISR,2
Norway,2020-02-24,0.0,0.0,12.0,NOR,2
Denmark,2020-02-24,0.0,0.0,1.0,DNK,2
Sri Lanka,2020-02-24,1.0,0.0,0.0,LKA,2
Morocco,2020-02-24,0.0,0.0,1.0,MAR,2
United Kingdom,2020-02-24,11.0,0.0,0.0,GBR,2
Czech Republic,2020-02-24,0.0,0.0,12.0,CZE,2
Malaysia,2020-02-24,22.0,0.0,26.0,MYS,2
Italy,2020-02-24,132.0,2.0,0.0,ITA,2
Iran,2020-02-24,43.0,8.0,0.0,IRN,2
India,2020-02-24,3.0,0.0,0.0,IND,2
Australia,2020-02-24,22.0,0.0,0.0,AUS,2
Bahrain,2020-02-24,1.0,0.0,0.0,BHR,2
Canada,2020-02-24,9.0,0.0,0.0,CAN,2
Kuwait,2020-02-24,3.0,0.0,0.0,KWT,2
Belgium,2020-02-24,1.0,0.0,0.0,BEL,2
Japan,2020-02-24,144.0,1.0,0.0,JPN,2
Switzerland,2020-02-24,0.0,0.0,48.0,CHE,2
France,2020-02-24,12.0,1.0,0.0,FRA,2
Finland,2020-02-24,1.0,0.0,0.0,FIN,2
Philippines,2020-02-24,3.0,1.0,0.0,PHL,2
Mexico,2020-02-24,4.0,0.0,210.0,MEX,2
Nepal,2020-02-24,1.0,0.0,1.0,NPL,2
Vietnam,2020-02-24,16.0,0.0,0.0,VNM,2
Sweden,2020-02-24,1.0,0.0,0.0,SWE,2
Japan,2020-02-25,144.0,1.0,0.0,JPN,2
Kuwait,2020-02-25,5.0,0.0,0.0,KWT,2
Belgium,2020-02-25,1.0,0.0,0.0,BEL,2
United Kingdom,2020-02-25,11.0,0.0,0.0,GBR,2
France,2020-02-25,12.0,1.0,0.0,FRA,2
Vietnam,2020-02-25,16.0,0.0,0.0,VNM,2
Iraq,2020-02-25,1.0,0.0,0.0,IRQ,2
Malaysia,2020-02-25,22.0,0.0,13.0,MYS,2
Italy,2020-02-25,229.0,6.0,4299.0,ITA,2
Canada,2020-02-25,11.0,0.0,0.0,CAN,2
Iran,2020-02-25,61.0,12.0,0.0,IRN,2
Philippines,2020-02-25,3.0,1.0,0.0,PHL,2
Switzerland,2020-02-25,0.0,0.0,169.0,CHE,2
Israel,2020-02-25,2.0,0.0,108.0,ISR,2
Bahrain,2020-02-25,2.0,0.0,0.0,BHR,2
Sri Lanka,2020-02-25,1.0,0.0,0.0,LKA,2
Australia,2020-02-25,22.0,0.0,0.0,AUS,2
Mexico,2020-02-25,6.0,0.0,262.0,MEX,2
Nepal,2020-02-25,1.0,0.0,4.0,NPL,2
Oman,2020-02-25,2.0,0.0,0.0,OMN,2
United States,2020-02-25,53.0,0.0,0.0,USA,2
Thailand,2020-02-25,37.0,0.0,489.0,THA,2
Denmark,2020-02-25,0.0,0.0,10.0,DNK,2
Finland,2020-02-25,1.0,0.0,0.0,FIN,2
Norway,2020-02-25,0.0,0.0,62.0,NOR,2
Morocco,2020-02-25,0.0,0.0,1.0,MAR,2
Czech Republic,2020-02-25,0.0,0.0,14.0,CZE,2
Sweden,2020-02-25,1.0,0.0,0.0,SWE,2
India,2020-02-25,3.0,0.0,0.0,IND,2
Israel,2020-02-26,2.0,0.0,108.0,ISR,2
Croatia,2020-02-26,1.0,0.0,0.0,HRV,2
Philippines,2020-02-26,3.0,1.0,0.0,PHL,2
Kuwait,2020-02-26,11.0,0.0,0.0,KWT,2
Iraq,2020-02-26,5.0,0.0,0.0,IRQ,2
United Kingdom,2020-02-26,13.0,0.0,0.0,GBR,2
Canada,2020-02-26,11.0,0.0,0.0,CAN,2
Algeria,2020-02-26,1.0,0.0,0.0,DZA,2
Denmark,2020-02-26,0.0,0.0,31.0,DNK,2
Thailand,2020-02-26,40.0,0.0,721.0,THA,2
Nepal,2020-02-26,1.0,0.0,1.0,NPL,2
Mexico,2020-02-26,6.0,0.0,203.0,MEX,2
United States,2020-02-26,53.0,0.0,0.0,USA,2
Czech Republic,2020-02-26,0.0,0.0,23.0,CZE,2
Sweden,2020-02-26,1.0,0.0,0.0,SWE,2
Morocco,2020-02-26,0.0,0.0,2.0,MAR,2
Switzerland,2020-02-26,1.0,0.0,317.0,CHE,2
Guatemala,2020-02-26,0.0,0.0,1.0,GTM,2
Finland,2020-02-26,1.0,0.0,1.0,FIN,2
Norway,2020-02-26,0.0,0.0,148.0,NOR,2
Australia,2020-02-26,22.0,0.0,0.0,AUS,2
France,2020-02-26,14.0,1.0,0.0,FRA,2
Belgium,2020-02-26,1.0,0.0,0.0,BEL,2
Malaysia,2020-02-26,22.0,0.0,24.0,MYS,2
India,2020-02-26,3.0,0.0,0.0,IND,2
Vietnam,2020-02-26,16.0,0.0,61.0,VNM,2
Japan,2020-02-26,164.0,1.0,0.0,JPN,2
Bahrain,2020-02-26,23.0,0.0,0.0,BHR,2
Oman,2020-02-26,4.0,0.0,0.0,OMN,2
Italy,2020-02-26,322.0,11.0,964.0,ITA,2
Austria,2020-02-26,2.0,0.0,103.0,AUT,2
Sri Lanka,2020-02-26,1.0,0.0,2.0,LKA,2
Iran,2020-02-26,95.0,15.0,0.0,IRN,2
Iceland,2020-02-27,0.0,0.0,23.0,ISL,2
Malaysia,2020-02-27,22.0,0.0,454.0,MYS,2
Thailand,2020-02-27,40.0,0.0,1404.0,THA,2
Serbia,2020-02-27,0.0,0.0,9.0,SRB,2
Austria,2020-02-27,2.0,0.0,126.0,AUT,2
France,2020-02-27,17.0,2.0,0.0,FRA,2
Italy,2020-02-27,400.0,12.0,2427.0,ITA,2
Philippines,2020-02-27,3.0,1.0,0.0,PHL,2
Iraq,2020-02-27,5.0,0.0,0.0,IRQ,2
United States,2020-02-27,59.0,0.0,0.0,USA,2
Israel,2020-02-27,2.0,0.0,171.0,ISR,2
Kuwait,2020-02-27,26.0,0.0,0.0,KWT,2
Belgium,2020-02-27,1.0,0.0,0.0,BEL,2
Denmark,2020-02-27,1.0,0.0,111.0,DNK,2
Switzerland,2020-02-27,1.0,0.0,279.0,CHE,2
Sweden,2020-02-27,2.0,0.0,0.0,SWE,2
Finland,2020-02-27,2.0,0.0,9.0,FIN,2
Mexico,2020-02-27,6.0,0.0,191.0,MEX,2
Morocco,2020-02-27,0.0,0.0,2.0,MAR,2
Czech Republic,2020-02-27,0.0,0.0,35.0,CZE,2
Algeria,2020-02-27,1.0,0.0,0.0,DZA,2
India,2020-02-27,3.0,0.0,0.0,IND,2
Sri Lanka,2020-02-27,1.0,0.0,2.0,LKA,2
Bahrain,2020-02-27,33.0,0.0,0.0,BHR,2
Japan,2020-02-27,186.0,3.0,0.0,JPN,2
Iran,2020-02-27,139.0,19.0,0.0,IRN,2
Canada,2020-02-27,12.0,0.0,0.0,CAN,2
Pakistan,2020-02-27,2.0,0.0,0.0,PAK,2
Romania,2020-02-27,1.0,0.0,0.0,ROU,2
Nepal,2020-02-27,1.0,0.0,0.0,NPL,2
Vietnam,2020-02-27,16.0,0.0,67.0,VNM,2
Croatia,2020-02-27,2.0,0.0,0.0,HRV,2
Australia,2020-02-27,23.0,0.0,0.0,AUS,2
Norway,2020-02-27,1.0,0.0,249.0,NOR,2
Oman,2020-02-27,4.0,0.0,0.0,OMN,2
United Kingdom,2020-02-27,18.0,0.0,0.0,GBR,2
Greece,2020-02-27,1.0,0.0,0.0,GRC,2
France,2020-02-28,38.0,2.0,0.0,FRA,2
Australia,2020-02-28,23.0,0.0,0.0,AUS,2
Belgium,2020-02-28,1.0,0.0,0.0,BEL,2
Guatemala,2020-02-28,0.0,0.0,2.0,GTM,2
Israel,2020-02-28,3.0,0.0,118.0,ISR,2
Senegal,2020-02-28,0.0,0.0,1.0,SEN,2
Italy,2020-02-28,650.0,17.0,3681.0,ITA,2
Iceland,2020-02-28,0.0,0.0,13.0,ISL,2
Greece,2020-02-28,3.0,0.0,0.0,GRC,2
India,2020-02-28,3.0,0.0,0.0,IND,2
Nigeria,2020-02-28,1.0,0.0,0.0,NGA,2
Bahrain,2020-02-28,33.0,0.0,0.0,BHR,2
Iran,2020-02-28,245.0,26.0,0.0,IRN,2
Sri Lanka,2020-02-28,1.0,0.0,5.0,LKA,2
Vietnam,2020-02-28,16.0,0.0,0.0,VNM,2
Malaysia,2020-02-28,23.0,0.0,3.0,MYS,2
Romania,2020-02-28,1.0,0.0,0.0,ROU,2
Kuwait,2020-02-28,43.0,0.0,0.0,KWT,2
Norway,2020-02-28,4.0,0.0,290.0,NOR,2
Serbia,2020-02-28,0.0,0.0,5.0,SRB,2
Switzerland,2020-02-28,8.0,0.0,449.0,CHE,2
Nepal,2020-02-28,1.0,0.0,0.0,NPL,2
United Kingdom,2020-02-28,22.0,0.0,0.0,GBR,2
Mexico,2020-02-28,11.0,0.0,215.0,MEX,2
Thailand,2020-02-28,40.0,0.0,1174.0,THA,2
Philippines,2020-02-28,3.0,1.0,0.0,PHL,2
Japan,2020-02-28,210.0,3.0,0.0,JPN,2
New Zealand,2020-02-28,1.0,0.0,0.0,NZL,2
Croatia,2020-02-28,3.0,0.0,0.0,HRV,2
Pakistan,2020-02-28,2.0,0.0,0.0,PAK,2
United States,2020-02-28,60.0,0.0,0.0,USA,2
Denmark,2020-02-28,1.0,0.0,61.0,DNK,2
Iraq,2020-02-28,6.0,0.0,0.0,IRQ,2
Sweden,2020-02-28,3.0,0.0,0.0,SWE,2
Algeria,2020-02-28,1.0,0.0,0.0,DZA,2
Austria,2020-02-28,5.0,0.0,316.0,AUT,2
Oman,2020-02-28,6.0,0.0,0.0,OMN,2
Canada,2020-02-28,14.0,0.0,0.0,CAN,2
Czech Republic,2020-02-28,0.0,0.0,23.0,CZE,2
Finland,2020-02-28,2.0,0.0,358.0,FIN,2
Vietnam,2020-02-29,16.0,0.0,0.0,VNM,2
United Kingdom,2020-02-29,30.0,0.0,0.0,GBR,2
India,2020-02-29,3.0,0.0,0.0,IND,2
Croatia,2020-02-29,5.0,0.0,0.0,HRV,2
Iran,2020-02-29,388.0,34.0,0.0,IRN,2
Czech Republic,2020-02-29,0.0,0.0,7.0,CZE,2
Pakistan,2020-02-29,2.0,0.0,0.0,PAK,2
Norway,2020-02-29,6.0,0.0,209.0,NOR,2
Iceland,2020-02-29,1.0,0.0,32.0,ISL,2
Canada,2020-02-29,16.0,0.0,0.0,CAN,2
Japan,2020-02-29,230.0,3.0,0.0,JPN,2
Sri Lanka,2020-02-29,1.0,0.0,3.0,LKA,2
Finland,2020-02-29,3.0,0.0,15.0,FIN,2
Kuwait,2020-02-29,45.0,0.0,0.0,KWT,2
Romania,2020-02-29,3.0,0.0,0.0,ROU,2
France,2020-02-29,57.0,2.0,0.0,FRA,2
Algeria,2020-02-29,1.0,0.0,0.0,DZA,2
Austria,2020-02-29,7.0,0.0,886.0,AUT,2
Australia,2020-02-29,25.0,0.0,0.0,AUS,2
Malaysia,2020-02-29,25.0,0.0,0.0,MYS,2
Belgium,2020-02-29,1.0,0.0,0.0,BEL,2
New Zealand,2020-02-29,1.0,0.0,0.0,NZL,2
Greece,2020-02-29,4.0,0.0,0.0,GRC,2
Switzerland,2020-02-29,12.0,0.0,257.0,CHE,2
Serbia,2020-02-29,0.0,0.0,3.0,SRB,2
United States,2020-02-29,66.0,0.0,0.0,USA,2
Mexico,2020-02-29,14.0,0.0,80.0,MEX,2
Nepal,2020-02-29,1.0,0.0,0.0,NPL,2
Thailand,2020-02-29,42.0,0.0,731.0,THA,2
Nigeria,2020-02-29,1.0,0.0,0.0,NGA,2
Iraq,2020-02-29,7.0,0.0,0.0,IRQ,2
Oman,2020-02-29,6.0,0.0,0.0,OMN,2
Philippines,2020-02-29,3.0,1.0,0.0,PHL,2
Bahrain,2020-02-29,38.0,0.0,0.0,BHR,2
Israel,2020-02-29,7.0,0.0,158.0,ISR,2
Sweden,2020-02-29,11.0,0.0,0.0,SWE,2
Italy,2020-02-29,888.0,21.0,2966.0,ITA,2
Denmark,2020-02-29,2.0,0.0,74.0,DNK,2
Israel,2020-03-01,7.0,0.0,187.0,ISR,3
New Zealand,2020-03-01,1.0,0.0,0.0,NZL,3
Romania,2020-03-01,3.0,0.0,0.0,ROU,3
Australia,2020-03-01,26.0,1.0,0.0,AUS,3
Norway,2020-03-01,15.0,0.0,235.0,NOR,3
Sri Lanka,2020-03-01,1.0,0.0,1.0,LKA,3
Czech Republic,2020-03-01,0.0,0.0,11.0,CZE,3
Croatia,2020-03-01,5.0,0.0,0.0,HRV,3
Nepal,2020-03-01,1.0,0.0,0.0,NPL,3
Belgium,2020-03-01,19.0,0.0,82.0,BEL,3
Philippines,2020-03-01,3.0,1.0,0.0,PHL,3
Mexico,2020-03-01,15.0,0.0,142.0,MEX,3
Iceland,2020-03-01,1.0,0.0,22.0,ISL,3
Vietnam,2020-03-01,16.0,0.0,62.0,VNM,3
Denmark,2020-03-01,3.0,0.0,49.0,DNK,3
Malaysia,2020-03-01,25.0,0.0,0.0,MYS,3
Italy,2020-03-01,1128.0,29.0,2466.0,ITA,3
United States,2020-03-01,69.0,1.0,183.0,USA,3
Serbia,2020-03-01,0.0,0.0,3.0,SRB,3
Greece,2020-03-01,7.0,0.0,0.0,GRC,3
Finland,2020-03-01,3.0,0.0,16.0,FIN,3
Iran,2020-03-01,593.0,43.0,0.0,IRN,3
Thailand,2020-03-01,42.0,1.0,621.0,THA,3
India,2020-03-01,3.0,0.0,0.0,IND,3
Japan,2020-03-01,239.0,5.0,0.0,JPN,3
Austria,2020-03-01,10.0,0.0,0.0,AUT,3
Oman,2020-03-01,6.0,0.0,0.0,OMN,3
Bahrain,2020-03-01,41.0,0.0,0.0,BHR,3
Iraq,2020-03-01,13.0,0.0,0.0,IRQ,3
France,2020-03-01,100.0,2.0,0.0,FRA,3
Nigeria,2020-03-01,1.0,0.0,0.0,NGA,3
Algeria,2020-03-01,3.0,0.0,0.0,DZA,3
Portugal,2020-03-01,0.0,0.0,25.0,PRT,3
Sweden,2020-03-01,14.0,0.0,0.0,SWE,3
Kuwait,2020-03-01,45.0,0.0,0.0,KWT,3
Ireland,2020-03-01,1.0,0.0,0.0,IRL,3
Switzerland,2020-03-01,18.0,0.0,372.0,CHE,3
United Kingdom,2020-03-01,42.0,0.0,0.0,GBR,3
Pakistan,2020-03-01,4.0,0.0,0.0,PAK,3
Canada,2020-03-01,20.0,0.0,0.0,CAN,3
Ecuador,2020-03-01,1.0,0.0,0.0,ECU,3
Finland,2020-03-02,6.0,0.0,26.0,FIN,3
Nepal,2020-03-02,1.0,0.0,182.0,NPL,3
Dominican Republic,2020-03-02,1.0,0.0,0.0,DOM,3
Sri Lanka,2020-03-02,1.0,0.0,10.0,LKA,3
Mexico,2020-03-02,15.0,0.0,274.0,MEX,3
Philippines,2020-03-02,3.0,1.0,0.0,PHL,3
United States,2020-03-02,89.0,2.0,455.0,USA,3
Malaysia,2020-03-02,29.0,0.0,0.0,MYS,3
Thailand,2020-03-02,43.0,1.0,751.0,THA,3
New Zealand,2020-03-02,1.0,0.0,29.0,NZL,3
Switzerland,2020-03-02,24.0,0.0,478.0,CHE,3
Ecuador,2020-03-02,6.0,0.0,0.0,ECU,3
Iran,2020-03-02,978.0,54.0,0.0,IRN,3
Iraq,2020-03-02,19.0,0.0,0.0,IRQ,3
Bahrain,2020-03-02,47.0,0.0,0.0,BHR,3
Sweden,2020-03-02,14.0,0.0,0.0,SWE,3
Japan,2020-03-02,254.0,6.0,0.0,JPN,3
Romania,2020-03-02,3.0,0.0,0.0,ROU,3
Indonesia,2020-03-02,2.0,0.0,0.0,IDN,3
Kuwait,2020-03-02,46.0,0.0,0.0,KWT,3
Australia,2020-03-02,29.0,1.0,0.0,AUS,3
Austria,2020-03-02,14.0,0.0,0.0,AUT,3
Oman,2020-03-02,6.0,0.0,0.0,OMN,3
Vietnam,2020-03-02,16.0,0.0,78.0,VNM,3
Iceland,2020-03-02,3.0,0.0,48.0,ISL,3
Pakistan,2020-03-02,4.0,0.0,0.0,PAK,3
Nigeria,2020-03-02,1.0,0.0,0.0,NGA,3
Saudi Arabia,2020-03-02,0.0,0.0,160.0,SAU,3
Italy,2020-03-02,1689.0,35.0,2218.0,ITA,3
Croatia,2020-03-02,7.0,0.0,0.0,HRV,3
India,2020-03-02,3.0,0.0,0.0,IND,3
Canada,2020-03-02,24.0,0.0,0.0,CAN,3
Guatemala,2020-03-02,0.0,0.0,1.0,GTM,3
United Kingdom,2020-03-02,47.0,0.0,0.0,GBR,3
Serbia,2020-03-02,0.0,0.0,9.0,SRB,3
Greece,2020-03-02,7.0,0.0,0.0,GRC,3
Belgium,2020-03-02,19.0,0.0,317.0,BEL,3
Algeria,2020-03-02,3.0,0.0,0.0,DZA,3
Denmark,2020-03-02,4.0,0.0,80.0,DNK,3
Czech Republic,2020-03-02,3.0,0.0,51.0,CZE,3
Portugal,2020-03-02,0.0,0.0,45.0,PRT,3
France,2020-03-02,130.0,2.0,0.0,FRA,3
Israel,2020-03-02,10.0,0.0,171.0,ISR,3
Norway,2020-03-02,19.0,0.0,391.0,NOR,3
Ireland,2020-03-02,1.0,0.0,0.0,IRL,3
Iran,2020-03-03,1501.0,66.0,0.0,IRN,3
Guatemala,2020-03-03,0.0,0.0,2.0,GTM,3
Sweden,2020-03-03,19.0,0.0,0.0,SWE,3
Australia,2020-03-03,33.0,1.0,0.0,AUS,3
India,2020-03-03,5.0,0.0,0.0,IND,3
South Africa,2020-03-03,0.0,0.0,4.0,ZAF,3
Italy,2020-03-03,2036.0,52.0,2511.0,ITA,3
Austria,2020-03-03,18.0,0.0,0.0,AUT,3
Belgium,2020-03-03,38.0,0.0,538.0,BEL,3
Japan,2020-03-03,254.0,6.0,0.0,JPN,3
Iceland,2020-03-03,6.0,0.0,45.0,ISL,3
Vietnam,2020-03-03,0.0,0.0,32.0,VNM,3
Sri Lanka,2020-03-03,0.0,0.0,6.0,LKA,3
Senegal,2020-03-03,1.0,0.0,2.0,SEN,3
